Datetime,Sea pressure - decibar,Sea temperature adjusted,QC
2024-06-15 08:56:55,3.3,30.998,1
2024-06-15 08:56:55,4.3,30.993,1
2024-06-15 08:56:55,6.2,30.992,1
2024-06-15 08:56:55,7.2,30.994,1
2024-06-15 08:56:55,8.2,30.991,1
2024-06-15 08:56:55,10.3,30.991,1
2024-06-15 08:56:55,25.9,30.775,1
2024-06-15 08:56:55,35,28.808,1
2024-06-15 08:56:55,45.5,26.779,1
2024-06-15 08:56:55,65.3,24.908,1
2024-06-15 08:56:55,85.5,24.356,1
2024-06-15 08:56:55,95.4,23.291,1
2024-06-15 08:56:55,105.4,21.942,1
2024-06-15 08:56:55,125.3,20.147,1
2024-06-15 08:56:55,135.4,19.097,1
2024-06-15 08:56:55,155,17.869,1
2024-06-15 08:56:55,165.2,16.846,1
2024-06-15 08:56:55,185.3,16.179,1
2024-06-15 08:56:55,212.7,15.136,1
2024-06-15 08:56:55,238.1,14.678,1
2024-06-15 08:56:55,288,13.891,1
2024-06-15 08:56:55,313.2,13.597,1
2024-06-15 08:56:55,338.1,13.267,1
2024-06-15 08:56:55,387.6,12.999,1
2024-06-15 08:56:55,413.5,12.774,1
2024-06-15 08:56:55,463.2,12.718,1
2024-06-15 08:56:55,487.9,12.595,1
2024-06-15 08:56:55,538,12.456,1
2024-06-15 08:56:55,562.8,12.379,1
2024-06-15 08:56:55,613.1,12.025,1
2024-06-15 08:56:55,638.5,11.714,1
2024-06-15 08:56:55,688,11.52,1
2024-06-15 08:56:55,737.6,11.14,1
2024-06-15 08:56:55,762.7,10.962,1
2024-06-15 08:56:55,788.1,10.822,1
2024-06-15 08:56:55,837.9,10.404,1
2024-06-15 08:56:55,862.9,10.187,1
2024-06-15 08:56:55,913.1,9.602,1
2024-06-15 08:56:55,963.1,9.303,1
2024-06-15 08:56:55,987.7,9.108,1
2024-06-15 08:56:55,1038,8.717,1
2024-06-15 08:56:55,1063.1,8.556,1
2024-06-15 08:56:55,1112.7,7.904,1
2024-06-15 08:56:55,1137.8,7.744,1
2024-06-15 08:56:55,1163,7.582,1
2024-06-15 08:56:55,1212.2,7.025,1
2024-06-15 08:56:55,1237.1,6.899,1
2024-06-15 08:56:55,1278.1,6.546,1
2024-06-25 06:46:43,0,30.669,1
2024-06-25 06:46:43,0.8,30.678,1
2024-06-25 06:46:43,1.9,30.678,1
2024-06-25 06:46:43,2.9,30.678,1
2024-06-25 06:46:43,4,30.675,1
2024-06-25 06:46:43,5.8,30.693,1
2024-06-25 06:46:43,7,30.689,1
2024-06-25 06:46:43,7.7,30.698,1
2024-06-25 06:46:43,10.2,30.698,1
2024-06-25 06:46:43,15.1,30.703,1
2024-06-25 06:46:43,25.9,30.704,1
2024-06-25 06:46:43,45,26.84,1
2024-06-25 06:46:43,55.5,25.561,1
2024-06-25 06:46:43,75.2,24.257,1
2024-06-25 06:46:43,85.3,22.329,1
2024-06-25 06:46:43,95.4,21.261,1
2024-06-25 06:46:43,105.5,20.03,1
2024-06-25 06:46:43,125.3,18.735,1
2024-06-25 06:46:43,135.4,18.411,1
2024-06-25 06:46:43,145.4,17.973,1
2024-06-25 06:46:43,155.4,17.485,1
2024-06-25 06:46:43,175.5,16.776,1
2024-06-25 06:46:43,185.4,16.584,1
2024-06-25 06:46:43,213.2,16.184,1
2024-06-25 06:46:43,238,15.219,1
2024-06-25 06:46:43,262.4,14.582,1
2024-06-25 06:46:43,313,13.68,1
2024-06-25 06:46:43,337.4,13.333,1
2024-06-25 06:46:43,362.4,12.963,1
2024-06-25 06:46:43,387.6,12.646,1
2024-06-25 06:46:43,438.5,12.557,1
2024-06-25 06:46:43,463.3,12.59,1
2024-06-25 06:46:43,512.9,12.384,1
2024-06-25 06:46:43,537.7,12.294,1
2024-06-25 06:46:43,562.9,12.193,1
2024-06-25 06:46:43,588.6,12.025,1
2024-06-25 06:46:43,613.2,11.789,1
2024-06-25 06:46:43,662.5,11.426,1
2024-06-25 06:46:43,687.9,11.249,1
2024-06-25 06:46:43,713.2,10.947,1
2024-06-25 06:46:43,762.8,10.492,1
2024-06-25 06:46:43,788.1,10.271,1
2024-06-25 06:46:43,813.1,10.107,1
2024-06-25 06:46:43,862.9,9.688,1
2024-06-25 06:46:43,888,9.582,1
2024-06-25 06:46:43,938.3,9.183,1
2024-06-25 06:46:43,963,8.979,1
2024-06-25 06:46:43,987.7,8.756,1
2024-06-25 06:46:43,1037.6,8.289,1
2024-06-25 06:46:43,1061.3,8.158,1
2024-07-05 09:55:01,0.3,29.726,1
2024-07-05 09:55:01,1,29.726,1
2024-07-05 09:55:01,3,29.727,1
2024-07-05 09:55:01,4.1,29.726,1
2024-07-05 09:55:01,5,29.727,1
2024-07-05 09:55:01,6.8,29.726,1
2024-07-05 09:55:01,7.9,29.728,1
2024-07-05 09:55:01,9.8,29.728,1
2024-07-05 09:55:01,25.6,29.729,1
2024-07-05 09:55:01,36,29.717,1
2024-07-05 09:55:01,55.3,26.061,1
2024-07-05 09:55:01,65.5,25.425,1
2024-07-05 09:55:01,75.9,24.065,1
2024-07-05 09:55:01,95.5,20.446,1
2024-07-05 09:55:01,115.5,18.933,1
2024-07-05 09:55:01,125.5,18.468,1
2024-07-05 09:55:01,145.4,17.93,1
2024-07-05 09:55:01,155.1,17.492,1
2024-07-05 09:55:01,175.3,16.307,1
2024-07-05 09:55:01,185.5,15.452,1
2024-07-05 09:55:01,195.4,15.08,1
2024-07-05 09:55:01,237.5,14.396,1
2024-07-05 09:55:01,262.9,13.915,1
2024-07-05 09:55:01,312.9,13.588,1
2024-07-05 09:55:01,363,13.07,1
2024-07-05 09:55:01,413.9,12.636,1
2024-07-05 09:55:01,437.6,12.73,1
2024-07-05 09:55:01,462.9,12.814,1
2024-07-05 09:55:01,512.9,12.458,1
2024-07-05 09:55:01,538,12.273,1
2024-07-05 09:55:01,587.6,12.06,1
2024-07-05 09:55:01,638,11.657,1
2024-07-05 09:55:01,663,11.375,1
2024-07-05 09:55:01,688.1,11.211,1
2024-07-05 09:55:01,738,10.607,1
2024-07-05 09:55:01,787.8,10.29,1
2024-07-05 09:55:01,812.8,10.106,1
2024-07-05 09:55:01,837.9,9.968,1
2024-07-05 09:55:01,887.8,9.668,1
2024-07-05 09:55:01,912.6,9.482,1
2024-07-05 09:55:01,963,9.076,1
2024-07-05 09:55:01,987.9,8.944,1
2024-07-05 09:55:01,1038.3,8.586,1
2024-07-05 09:55:01,1087.3,8.22,1
2024-07-05 09:55:01,1112.6,8.056,1
2024-07-05 09:55:01,1162.6,7.443,1
2024-07-05 09:55:01,1187.9,7.278,1
2024-07-05 09:55:01,1238,6.943,1
2024-07-05 09:55:01,1288.5,6.896,1
2024-07-05 09:55:01,1314,6.818,1
2024-07-15 13:29:20,0.1,29.241,1
2024-07-15 13:29:20,0.9,29.239,1
2024-07-15 13:29:20,2.1,29.238,1
2024-07-15 13:29:20,3.6,29.236,1
2024-07-15 13:29:20,6.3,29.225,1
2024-07-15 13:29:20,8.1,29.225,1
2024-07-15 13:29:20,9.9,29.228,1
2024-07-15 13:29:20,25.5,29.219,1
2024-07-15 13:29:20,35.2,29.197,1
2024-07-15 13:29:20,55.3,25.947,1
2024-07-15 13:29:20,75.2,24.637,1
2024-07-15 13:29:20,85.4,23.836,1
2024-07-15 13:29:20,115.1,20.74,1
2024-07-15 13:29:20,125.3,19.601,1
2024-07-15 13:29:20,145.3,19.057,1
2024-07-15 13:29:20,165.2,17.817,1
2024-07-15 13:29:20,175.2,17.6,1
2024-07-15 13:29:20,195.1,16.558,1
2024-07-15 13:29:20,237.4,14.51,1
2024-07-15 13:29:20,263.4,14.391,1
2024-07-15 13:29:20,312.3,13.441,1
2024-07-15 13:29:20,363,12.933,1
2024-07-15 13:29:20,412.9,12.646,1
2024-07-15 13:29:20,462.4,12.835,1
2024-07-15 13:29:20,513.1,12.415,1
2024-07-15 13:29:20,538,12.261,1
2024-07-15 13:29:20,563.1,12.142,1
2024-07-15 13:29:20,638.2,11.673,1
2024-07-15 13:29:20,663,11.481,1
2024-07-15 13:29:20,713.2,11.042,1
2024-07-15 13:29:20,738,10.922,1
2024-07-15 13:29:20,813,10.438,1
2024-07-15 13:29:20,862.7,10.066,1
2024-07-15 13:29:20,887.9,9.866,1
2024-07-15 13:29:20,912.8,9.603,1
2024-07-15 13:29:20,962.8,9.229,1
2024-07-15 13:29:20,1012.7,8.796,1
2024-07-15 13:29:20,1063,8.457,1
2024-07-15 13:29:20,1087.6,8.313,1
2024-07-15 13:29:20,1162.9,7.633,1
2024-07-15 13:29:20,1188.1,7.505,1
2024-07-15 13:29:20,1237.5,7.104,1
2024-07-15 13:29:20,1262.7,6.868,1
2024-07-15 13:29:20,1313,6.52,1
2024-07-15 13:29:20,1387.6,5.842,1
2024-07-15 13:29:20,1413,5.544,1
2024-07-15 13:29:20,1462.8,5.099,1
2024-07-15 13:29:20,1513.1,4.765,1
2024-07-15 13:29:20,1563,4.646,1
2024-07-15 13:29:20,1579.6,4.553,1
2024-07-25 12:04:58,0.3,28.469,1
2024-07-25 12:04:58,1,28.47,1
2024-07-25 12:04:58,1.9,28.473,1
2024-07-25 12:04:58,4.9,28.471,1
2024-07-25 12:04:58,5.9,28.473,1
2024-07-25 12:04:58,8,28.472,1
2024-07-25 12:04:58,9.8,28.471,1
2024-07-25 12:04:58,25.4,28.477,1
2024-07-25 12:04:58,45.9,28.46,1
2024-07-25 12:04:58,55.3,25.801,1
2024-07-25 12:04:58,75.1,24.754,1
2024-07-25 12:04:58,95.8,23.127,1
2024-07-25 12:04:58,115.2,21.176,1
2024-07-25 12:04:58,125.4,19.346,1
2024-07-25 12:04:58,155.5,16.841,1
2024-07-25 12:04:58,165.3,16.396,1
2024-07-25 12:04:58,175.5,16.124,1
2024-07-25 12:04:58,213.4,15.583,1
2024-07-25 12:04:58,262.9,14.938,1
2024-07-25 12:04:58,312.8,13.982,1
2024-07-25 12:04:58,337.9,13.596,1
2024-07-25 12:04:58,362.7,13.068,1
2024-07-25 12:04:58,412.7,13.001,1
2024-07-25 12:04:58,462.7,12.644,1
2024-07-25 12:04:58,513,12.493,1
2024-07-25 12:04:58,562.9,12.179,1
2024-07-25 12:04:58,612.8,11.73,1
2024-07-25 12:04:58,638,11.514,1
2024-07-25 12:04:58,713.1,11.17,1
2024-07-25 12:04:58,738.1,10.965,1
2024-07-25 12:04:58,787.9,10.469,1
2024-07-25 12:04:58,837.6,9.942,1
2024-07-25 12:04:58,887.3,9.606,1
2024-07-25 12:04:58,912.8,9.412,1
2024-07-25 12:04:58,963,9.095,1
2024-07-25 12:04:58,987.6,8.889,1
2024-07-25 12:04:58,1038.1,8.27,1
2024-07-25 12:04:58,1088.7,7.818,1
2024-07-25 12:04:58,1162.9,7.266,1
2024-07-25 12:04:58,1187.4,7.116,1
2024-07-25 12:04:58,1213,6.793,1
2024-07-25 12:04:58,1287.9,6.231,1
2024-07-25 12:04:58,1337.8,5.994,1
2024-07-25 12:04:58,1387.6,5.692,1
2024-07-25 12:04:58,1413.1,5.644,1
2024-07-25 12:04:58,1463.2,5.565,1
2024-07-25 12:04:58,1512.6,5.428,1
2024-07-25 12:04:58,1563.3,5.119,1
2024-07-25 12:04:58,1588.1,4.963,1
2024-07-25 12:04:58,1629.4,4.446,1
2024-08-04 14:09:27,0.1,28.216,1
2024-08-04 14:09:27,1,28.215,1
2024-08-04 14:09:27,2.1,28.213,1
2024-08-04 14:09:27,3.8,28.213,1
2024-08-04 14:09:27,5.6,28.21,1
2024-08-04 14:09:27,8.2,28.213,1
2024-08-04 14:09:27,9.9,28.211,1
2024-08-04 14:09:27,25.7,28.2,1
2024-08-04 14:09:27,35.9,28.192,1
2024-08-04 14:09:27,55.1,24.254,1
2024-08-04 14:09:27,75.6,23.325,1
2024-08-04 14:09:27,95.3,21.581,1
2024-08-04 14:09:27,115.3,19.605,1
2024-08-04 14:09:27,135.4,18.85,1
2024-08-04 14:09:27,155.4,17.015,1
2024-08-04 14:09:27,165.5,17.232,1
2024-08-04 14:09:27,185.2,16.298,1
2024-08-04 14:09:27,213.4,15.154,1
2024-08-04 14:09:27,237.4,14.597,1
2024-08-04 14:09:27,287.9,14.329,1
2024-08-04 14:09:27,337.5,13.242,1
2024-08-04 14:09:27,412.7,12.869,1
2024-08-04 14:09:27,437.5,12.587,1
2024-08-04 14:09:27,487.9,12.356,1
2024-08-04 14:09:27,538.2,12.25,1
2024-08-04 14:09:27,563,12.078,1
2024-08-04 14:09:27,613.2,11.517,1
2024-08-04 14:09:27,662.6,11.129,1
2024-08-04 14:09:27,688.4,10.884,1
2024-08-04 14:09:27,738,10.544,1
2024-08-04 14:09:27,812.9,9.957,1
2024-08-04 14:09:27,837.8,9.714,1
2024-08-04 14:09:27,887.7,9.24,1
2024-08-04 14:09:27,937.9,8.868,1
2024-08-04 14:09:27,962.6,8.648,1
2024-08-04 14:09:27,1037.7,8.036,1
2024-08-04 14:09:27,1087.9,7.758,1
2024-08-04 14:09:27,1138,7.36,1
2024-08-04 14:09:27,1163,7.228,1
2024-08-04 14:09:27,1212.9,6.752,1
2024-08-04 14:09:27,1263,6.404,1
2024-08-04 14:09:27,1288,6.302,1
2024-08-04 14:09:27,1363.1,5.976,1
2024-08-04 14:09:27,1388,5.74,1
2024-08-04 14:09:27,1437.7,5.478,1
2024-08-04 14:09:27,1462.5,5.252,1
2024-08-04 14:09:27,1513,5.053,1
2024-08-04 14:09:27,1588.3,4.798,1
2024-08-04 14:09:27,1638,4.545,1
2024-08-04 14:09:27,1663.4,4.306,1
2024-08-14 15:30:25,0.2,28.789,1
2024-08-14 15:30:25,0.7,28.795,1
2024-08-14 15:30:25,3.1,28.67,1
2024-08-14 15:30:25,4,28.578,1
2024-08-14 15:30:25,5.9,28.472,1
2024-08-14 15:30:25,8.9,28.392,1
2024-08-14 15:30:25,10.3,28.377,1
2024-08-14 15:30:25,35.7,28.271,1
2024-08-14 15:30:25,55.3,27.223,1
2024-08-14 15:30:25,65.3,24.69,1
2024-08-14 15:30:25,85.5,23.653,1
2024-08-14 15:30:25,105.4,21.936,1
2024-08-14 15:30:25,125.8,20.289,1
2024-08-14 15:30:25,145.3,19.355,1
2024-08-14 15:30:25,155.1,19.107,1
2024-08-14 15:30:25,185.7,17.88,1
2024-08-14 15:30:25,212.3,16.541,1
2024-08-14 15:30:25,262.8,14.857,1
2024-08-14 15:30:25,287.8,14.269,1
2024-08-14 15:30:25,337.6,13.67,1
2024-08-14 15:30:25,388.4,13.16,1
2024-08-14 15:30:25,413.2,12.855,1
2024-08-14 15:30:25,463.6,12.622,1
2024-08-14 15:30:25,512.9,12.59,1
2024-08-14 15:30:25,587.9,12.266,1
2024-08-14 15:30:25,613,12.118,1
2024-08-14 15:30:25,663.2,11.749,1
2024-08-14 15:30:25,713.1,11.164,1
2024-08-14 15:30:25,787.7,10.457,1
2024-08-14 15:30:25,812.8,10.231,1
2024-08-14 15:30:25,862.7,9.861,1
2024-08-14 15:30:25,912.9,9.399,1
2024-08-14 15:30:25,937.8,9.221,1
2024-08-14 15:30:25,1013.1,8.622,1
2024-08-14 15:30:25,1037.6,8.481,1
2024-08-14 15:30:25,1112.9,7.973,1
2024-08-14 15:30:25,1137.9,7.745,1
2024-08-14 15:30:25,1187.8,7.491,1
2024-08-14 15:30:25,1237.6,7.049,1
2024-08-14 15:30:25,1288,6.748,1
2024-08-14 15:30:25,1312.4,6.606,1
2024-08-14 15:30:25,1387.9,6.228,1
2024-08-14 15:30:25,1437.7,6.064,1
2024-08-14 15:30:25,1462.7,5.961,1
2024-08-14 15:30:25,1537.8,5.477,1
2024-08-14 15:30:25,1587.8,5.249,1
2024-08-14 15:30:25,1638.2,4.98,1
2024-08-14 15:30:25,1687.8,4.733,1
2024-08-14 15:30:25,1712.6,4.415,1
2024-08-14 15:30:25,1752.3,4.076,1
2024-08-24 19:42:32,0.3,28.89,1
2024-08-24 19:42:32,1,28.893,1
2024-08-24 19:42:32,4.3,28.898,1
2024-08-24 19:42:32,5.1,28.896,1
2024-08-24 19:42:32,6.7,28.897,1
2024-08-24 19:42:32,10.2,28.895,1
2024-08-24 19:42:32,25.3,28.761,1
2024-08-24 19:42:32,45.9,27.925,1
2024-08-24 19:42:32,54.9,25.237,1
2024-08-24 19:42:32,85.5,23.647,1
2024-08-24 19:42:32,115.5,21.542,1
2024-08-24 19:42:32,125.1,20.338,1
2024-08-24 19:42:32,155.7,18.261,1
2024-08-24 19:42:32,165.4,17.999,1
2024-08-24 19:42:32,195,16.999,1
2024-08-24 19:42:32,237.9,16.419,1
2024-08-24 19:42:32,313.1,14.449,1
2024-08-24 19:42:32,362.8,13.928,1
2024-08-24 19:42:32,412.8,12.995,1
2024-08-24 19:42:32,463.9,12.673,1
2024-08-24 19:42:32,512.7,12.549,1
2024-08-24 19:42:32,563.1,12.392,1
2024-08-24 19:42:32,588.2,12.283,1
2024-08-24 19:42:32,662.7,11.651,1
2024-08-24 19:42:32,737.7,10.887,1
2024-08-24 19:42:32,788,10.526,1
2024-08-24 19:42:32,838,10.134,1
2024-08-24 19:42:32,887.7,9.645,1
2024-08-24 19:42:32,912.8,9.433,1
2024-08-24 19:42:32,988.1,8.946,1
2024-08-24 19:42:32,1038.2,8.512,1
2024-08-24 19:42:32,1062.8,8.408,1
2024-08-24 19:42:32,1138,7.854,1
2024-08-24 19:42:32,1213.1,7.373,1
2024-08-24 19:42:32,1238.1,7.245,1
2024-08-24 19:42:32,1287.7,6.923,1
2024-08-24 19:42:32,1337.7,6.629,1
2024-08-24 19:42:32,1412.7,6.198,1
2024-08-24 19:42:32,1462.7,5.673,1
2024-08-24 19:42:32,1487.7,5.492,1
2024-08-24 19:42:32,1537.3,5.169,1
2024-08-24 19:42:32,1612.9,4.726,1
2024-08-24 19:42:32,1688,4.32,1
2024-08-24 19:42:32,1713.1,4.238,1
2024-08-24 19:42:32,1762.8,3.876,1
2024-08-24 19:42:32,1813.1,3.732,1
2024-08-24 19:42:32,1864,3.624,1
2024-08-24 19:42:32,1938,3.332,1
2024-08-24 19:42:32,1962.9,3.281,1
2024-08-24 19:42:32,2025.9,3.047,1
2024-09-03 19:32:51,0.1,28.457,1
2024-09-03 19:32:51,2,28.462,1
2024-09-03 19:32:51,3.8,28.461,1
2024-09-03 19:32:51,6.1,28.464,1
2024-09-03 19:32:51,6.9,28.465,1
2024-09-03 19:32:51,10,28.452,1
2024-09-03 19:32:51,25.4,28.373,1
2024-09-03 19:32:51,45.5,27.382,1
2024-09-03 19:32:51,55.5,25.023,1
2024-09-03 19:32:51,95.5,22.034,1
2024-09-03 19:32:51,115.6,21.026,1
2024-09-03 19:32:51,135.1,19.311,1
2024-09-03 19:32:51,155.7,18.503,1
2024-09-03 19:32:51,174.9,17.404,1
2024-09-03 19:32:51,195.5,17.508,1
2024-09-03 19:32:51,238.6,15.835,1
2024-09-03 19:32:51,262.9,15.034,1
2024-09-03 19:32:51,337.8,13.941,1
2024-09-03 19:32:51,412.8,13.297,1
2024-09-03 19:32:51,462.5,12.7,1
2024-09-03 19:32:51,513,12.553,1
2024-09-03 19:32:51,537.5,12.269,1
2024-09-03 19:32:51,612.8,11.818,1
2024-09-03 19:32:51,638,11.569,1
2024-09-03 19:32:51,687.6,11.209,1
2024-09-03 19:32:51,762.7,10.52,1
2024-09-03 19:32:51,838.1,10.095,1
2024-09-03 19:32:51,862.9,9.916,1
2024-09-03 19:32:51,938.1,9.202,1
2024-09-03 19:32:51,963.8,8.968,1
2024-09-03 19:32:51,1038,8.435,1
2024-09-03 19:32:51,1062.9,8.215,1
2024-09-03 19:32:51,1112.9,7.91,1
2024-09-03 19:32:51,1187.9,7.575,1
2024-09-03 19:32:51,1262.7,7.069,1
2024-09-03 19:32:51,1313,6.629,1
2024-09-03 19:32:51,1362.7,6.25,1
2024-09-03 19:32:51,1388.1,6.09,1
2024-09-03 19:32:51,1437.8,5.68,1
2024-09-03 19:32:51,1488.3,5.355,1
2024-09-03 19:32:51,1588.2,4.846,1
2024-09-03 19:32:51,1613.2,4.661,1
2024-09-03 19:32:51,1688,4.226,1
2024-09-03 19:32:51,1713,4.085,1
2024-09-03 19:32:51,1787.7,3.746,1
2024-09-03 19:32:51,1838,3.598,1
2024-09-03 19:32:51,1887.9,3.386,1
2024-09-03 19:32:51,1938.1,3.244,1
2024-09-03 19:32:51,1963.5,3.196,1
2024-09-03 19:32:51,2030.1,3.006,1
2024-09-23 19:40:13,0.3,29.194,1
2024-09-23 19:40:13,2,29.191,1
2024-09-23 19:40:13,2.8,29.198,1
2024-09-23 19:40:13,6.1,29.197,1
2024-09-23 19:40:13,7,29.199,1
2024-09-23 19:40:13,10,29.2,1
2024-09-23 19:40:13,25.3,29.043,1
2024-09-23 19:40:13,45.3,27.748,1
2024-09-23 19:40:13,55.1,24.955,1
2024-09-23 19:40:13,75.7,23.261,1
2024-09-23 19:40:13,95.5,21.601,1
2024-09-23 19:40:13,115.5,20.305,1
2024-09-23 19:40:13,145.3,17.528,1
2024-09-23 19:40:13,165.7,16.81,1
2024-09-23 19:40:13,195.5,16.903,1
2024-09-23 19:40:13,238.7,15.524,1
2024-09-23 19:40:13,288,14.42,1
2024-09-23 19:40:13,313.1,14.324,1
2024-09-23 19:40:13,387.9,13.591,1
2024-09-23 19:40:13,413.1,13.282,1
2024-09-23 19:40:13,463,12.711,1
2024-09-23 19:40:13,537.7,12.344,1
2024-09-23 19:40:13,563,12.194,1
2024-09-23 19:40:13,638.2,11.791,1
2024-09-23 19:40:13,662.8,11.536,1
2024-09-23 19:40:13,737.7,10.889,1
2024-09-23 19:40:13,812.8,10.294,1
2024-09-23 19:40:13,837.8,9.99,1
2024-09-23 19:40:13,888.3,9.749,1
2024-09-23 19:40:13,962.9,9.228,1
2024-09-23 19:40:13,1012.5,8.761,1
2024-09-23 19:40:13,1062.9,8.536,1
2024-09-23 19:40:13,1112.8,8.145,1
2024-09-23 19:40:13,1137.8,7.959,1
2024-09-23 19:40:13,1213.6,7.442,1
2024-09-23 19:40:13,1262.4,7.134,1
2024-09-23 19:40:13,1337.9,6.507,1
2024-09-23 19:40:13,1363,6.331,1
2024-09-23 19:40:13,1413,6.072,1
2024-09-23 19:40:13,1462.9,5.719,1
2024-09-23 19:40:13,1512.7,5.44,1
2024-09-23 19:40:13,1562.9,5.147,1
2024-09-23 19:40:13,1612.8,4.806,1
2024-09-23 19:40:13,1662.9,4.552,1
2024-09-23 19:40:13,1712.5,4.233,1
2024-09-23 19:40:13,1762.9,4.031,1
2024-09-23 19:40:13,1812.9,3.761,1
2024-09-23 19:40:13,1887.9,3.449,1
2024-09-23 19:40:13,1937.5,3.287,1
2024-09-23 19:40:13,1989.2,3.179,1
2024-10-03 19:27:55,3.1,29.188,1
2024-10-03 19:27:55,4.9,29.082,1
2024-10-03 19:27:55,5.8,29.038,1
2024-10-03 19:27:55,7.8,28.983,1
2024-10-03 19:27:55,15.2,28.937,1
2024-10-03 19:27:55,35.8,28.564,1
2024-10-03 19:27:55,44.9,26.028,1
2024-10-03 19:27:55,65.3,24.238,1
2024-10-03 19:27:55,85.1,22.732,1
2024-10-03 19:27:55,115.5,20.872,1
2024-10-03 19:27:55,135.3,19.099,1
2024-10-03 19:27:55,155.1,17.852,1
2024-10-03 19:27:55,175.4,17.785,1
2024-10-03 19:27:55,185.4,17.313,1
2024-10-03 19:27:55,213,16.356,1
2024-10-03 19:27:55,287.6,14.288,1
2024-10-03 19:27:55,337.7,13.999,1
2024-10-03 19:27:55,362.7,13.65,1
2024-10-03 19:27:55,412.5,13.246,1
2024-10-03 19:27:55,462.5,12.752,1
2024-10-03 19:27:55,513.2,12.431,1
2024-10-03 19:27:55,562.7,11.989,1
2024-10-03 19:27:55,612.8,11.727,1
2024-10-03 19:27:55,663.5,11.296,1
2024-10-03 19:27:55,712.6,10.987,1
2024-10-03 19:27:55,787.9,10.381,1
2024-10-03 19:27:55,837.6,10.08,1
2024-10-03 19:27:55,862.5,9.825,1
2024-10-03 19:27:55,913,9.463,1
2024-10-03 19:27:55,962.9,9.012,1
2024-10-03 19:27:55,1013.2,8.625,1
2024-10-03 19:27:55,1087.5,8.216,1
2024-10-03 19:27:55,1112.8,8.032,1
2024-10-03 19:27:55,1187.7,7.515,1
2024-10-03 19:27:55,1237.7,7.224,1
2024-10-03 19:27:55,1287.8,6.889,1
2024-10-03 19:27:55,1312.8,6.737,1
2024-10-03 19:27:55,1387.9,6.211,1
2024-10-03 19:27:55,1437.9,5.84,1
2024-10-03 19:27:55,1487.9,5.431,1
2024-10-03 19:27:55,1512.9,5.244,1
2024-10-03 19:27:55,1563.2,4.947,1
2024-10-03 19:27:55,1638.1,4.337,1
2024-10-03 19:27:55,1663.2,4.234,1
2024-10-03 19:27:55,1713.1,4.099,1
2024-10-03 19:27:55,1787.6,3.879,1
2024-10-03 19:27:55,1837.7,3.743,1
2024-10-03 19:27:55,1863.8,3.647,1
2024-10-03 19:27:55,1937.8,3.321,1
2024-10-03 19:27:55,1987.9,3.191,1
2024-10-13 19:27:57,0.1,29.019,1
2024-10-13 19:27:57,0.8,29.02,1
2024-10-13 19:27:57,3.7,29.019,1
2024-10-13 19:27:57,5.9,29.023,1
2024-10-13 19:27:57,6.9,29.023,1
2024-10-13 19:27:57,9.7,29.026,1
2024-10-13 19:27:57,25.1,28.968,1
2024-10-13 19:27:57,45.4,28.027,1
2024-10-13 19:27:57,55.1,25.37,1
2024-10-13 19:27:57,75.2,24.335,1
2024-10-13 19:27:57,95.4,22.688,1
2024-10-13 19:27:57,136,19.635,1
2024-10-13 19:27:57,155.5,18.557,1
2024-10-13 19:27:57,165.2,18.23,1
2024-10-13 19:27:57,195.2,17.113,1
2024-10-13 19:27:57,212.9,16.298,1
2024-10-13 19:27:57,288,14.254,1
2024-10-13 19:27:57,313,13.79,1
2024-10-13 19:27:57,388,13.189,1
2024-10-13 19:27:57,437.5,12.578,1
2024-10-13 19:27:57,512.8,12.152,1
2024-10-13 19:27:57,563,11.84,1
2024-10-13 19:27:57,612.8,11.557,1
2024-10-13 19:27:57,638.2,11.382,1
2024-10-13 19:27:57,687.3,11.08,1
2024-10-13 19:27:57,762.9,10.603,1
2024-10-13 19:27:57,812.8,10.236,1
2024-10-13 19:27:57,837.7,9.986,1
2024-10-13 19:27:57,888,9.565,1
2024-10-13 19:27:57,963.4,9.026,1
2024-10-13 19:27:57,1013.1,8.728,1
2024-10-13 19:27:57,1088.2,8.179,1
2024-10-13 19:27:57,1112.8,7.96,1
2024-10-13 19:27:57,1187.4,7.402,1
2024-10-13 19:27:57,1237.7,7.082,1
2024-10-13 19:27:57,1287.8,6.857,1
2024-10-13 19:27:57,1338.8,6.54,1
2024-10-13 19:27:57,1362.8,6.341,1
2024-10-13 19:27:57,1437.8,5.761,1
2024-10-13 19:27:57,1463,5.651,1
2024-10-13 19:27:57,1563.3,4.868,1
2024-10-13 19:27:57,1613.1,4.538,1
2024-10-13 19:27:57,1662.5,4.237,1
2024-10-13 19:27:57,1712.9,4.042,1
2024-10-13 19:27:57,1763.2,3.896,1
2024-10-13 19:27:57,1788.1,3.819,1
2024-10-13 19:27:57,1838.3,3.656,1
2024-10-13 19:27:57,1887.9,3.474,1
2024-10-13 19:27:57,1937.9,3.315,1
2024-10-13 19:27:57,2007.4,3.117,1
2024-10-23 19:34:33,0.3,29.55,1
2024-10-23 19:34:33,1.1,29.559,1
2024-10-23 19:34:33,3.9,29.557,1
2024-10-23 19:34:33,4.8,29.556,1
2024-10-23 19:34:33,7.9,29.481,1
2024-10-23 19:34:33,9,29.485,1
2024-10-23 19:34:33,15,29.162,1
2024-10-23 19:34:33,45.4,28.222,1
2024-10-23 19:34:33,55.1,26.005,1
