Datetime,Sea pressure - decibar,Practical salinity adjusted,QC
2024-12-22 19:30:31,65.3,36.621,1
2024-12-22 19:30:31,85.4,36.382,1
2024-12-22 19:30:31,105.7,36.187,1
2024-12-22 19:30:31,135.6,36.011,1
2024-12-22 19:30:31,165.6,35.931,1
2024-12-22 19:30:31,185.5,35.913,1
2024-12-22 19:30:31,195.4,35.889,1
2024-12-22 19:30:31,262.2,35.825,1
2024-12-22 19:30:31,287.7,35.781,1
2024-12-22 19:30:31,337.8,35.724,1
2024-12-22 19:30:31,412.9,35.666,1
2024-12-22 19:30:31,463.2,35.696,1
2024-12-22 19:30:31,488.8,35.687,1
2024-12-22 19:30:31,538.1,35.647,1
2024-12-22 19:30:31,587.4,35.636,1
2024-12-22 19:30:31,638,35.608,1
2024-12-22 19:30:31,713,35.577,1
2024-12-22 19:30:31,762.7,35.544,1
2024-12-22 19:30:31,812.4,35.529,1
2024-12-22 19:30:31,887.9,35.48,1
2024-12-22 19:30:31,938.2,35.458,1
2024-12-22 19:30:31,988,35.417,1
2024-12-22 19:30:31,1038,35.37,1
2024-12-22 19:30:31,1062.6,35.349,1
2024-12-22 19:30:31,1138.2,35.297,1
2024-12-22 19:30:31,1163.2,35.283,1
2024-12-22 19:30:31,1237.8,35.219,1
2024-12-22 19:30:31,1287.5,35.184,1
2024-12-22 19:30:31,1337.4,35.157,1
2024-12-22 19:30:31,1413.1,35.111,1
2024-12-22 19:30:31,1463.2,35.078,1
2024-12-22 19:30:31,1488,35.068,1
2024-12-22 19:30:31,1537.7,35.032,1
2024-12-22 19:30:31,1612.8,34.989,1
2024-12-22 19:30:31,1638,34.974,1
2024-12-22 19:30:31,1712.5,34.943,1
2024-12-22 19:30:31,1737.7,34.931,1
2024-12-22 19:30:31,1787.9,34.916,1
2024-12-22 19:30:31,1837.5,34.894,1
2024-12-22 19:30:31,1913.1,34.87,1
2024-12-22 19:30:31,1962.6,34.857,1
2024-12-22 19:30:31,2006.7,34.848,1
2025-01-01 19:36:00,0.2,35.678,1
2025-01-01 19:36:00,1.1,35.676,1
2025-01-01 19:36:00,2.8,35.675,1
2025-01-01 19:36:00,5,35.678,1
2025-01-01 19:36:00,7,35.678,1
2025-01-01 19:36:00,9.7,35.678,1
2025-01-01 19:36:00,15.6,35.688,1
2025-01-01 19:36:00,46.1,35.84,1
2025-01-01 19:36:00,55.2,35.855,1
2025-01-01 19:36:00,75.1,35.501,1
2025-01-01 19:36:00,95.1,35.367,1
2025-01-01 19:36:00,125.6,35.285,1
2025-01-01 19:36:00,155.5,35.312,1
2025-01-01 19:36:00,175.4,35.782,1
2025-01-01 19:36:00,195.3,35.871,1
2025-01-01 19:36:00,238.4,35.833,1
2025-01-01 19:36:00,264.1,35.83,1
2025-01-01 19:36:00,337.4,35.715,1
2025-01-01 19:36:00,362.4,35.7,1
2025-01-01 19:36:00,437.8,35.666,1
2025-01-01 19:36:00,488,35.566,1
2025-01-01 19:36:00,562.8,35.66,1
2025-01-01 19:36:00,588,35.641,1
2025-01-01 19:36:00,637.5,35.617,1
2025-01-01 19:36:00,713.3,35.578,1
2025-01-01 19:36:00,738,35.569,1
2025-01-01 19:36:00,787.6,35.545,1
2025-01-01 19:36:00,862.7,35.495,1
2025-01-01 19:36:00,913,35.468,1
2025-01-01 19:36:00,962.9,35.42,1
2025-01-01 19:36:00,1013,35.373,1
2025-01-01 19:36:00,1063.2,35.334,1
2025-01-01 19:36:00,1137.9,35.283,1
2025-01-01 19:36:00,1187.6,35.242,1
2025-01-01 19:36:00,1212.6,35.225,1
2025-01-01 19:36:00,1262.5,35.2,1
2025-01-01 19:36:00,1313.1,35.166,1
2025-01-01 19:36:00,1362.7,35.138,1
2025-01-01 19:36:00,1437.8,35.099,1
2025-01-01 19:36:00,1512.7,35.047,1
2025-01-01 19:36:00,1537.5,35.036,1
2025-01-01 19:36:00,1587.8,35.001,1
2025-01-01 19:36:00,1638.3,34.978,1
2025-01-01 19:36:00,1687.9,34.941,1
2025-01-01 19:36:00,1763.1,34.913,1
2025-01-01 19:36:00,1788.1,34.907,1
2025-01-01 19:36:00,1863.8,34.892,1
2025-01-01 19:36:00,1887.9,34.886,1
2025-01-01 19:36:00,1987.7,34.855,1
2025-01-01 19:36:00,2003.6,34.852,1
2025-01-11 19:31:16,0.1,35.572,1
2025-01-11 19:31:16,1.6,35.562,1
2025-01-11 19:31:16,2.5,35.572,1
2025-01-11 19:31:16,6.7,35.571,1
2025-01-11 19:31:16,8.7,35.569,1
2025-01-11 19:31:16,15.8,35.569,1
2025-01-11 19:31:16,35.8,35.554,1
2025-01-11 19:31:16,55.6,35.861,1
2025-01-11 19:31:16,65.9,35.992,1
2025-01-11 19:31:16,95.8,35.325,1
2025-01-11 19:31:16,115.9,35.661,1
2025-01-11 19:31:16,135.4,35.589,1
2025-01-11 19:31:16,155.8,35.403,1
2025-01-11 19:31:16,185.7,35.352,1
2025-01-11 19:31:16,195.4,35.38,1
2025-01-11 19:31:16,238,35.833,1
2025-01-11 19:31:16,288,35.779,1
2025-01-11 19:31:16,362.8,35.66,1
2025-01-11 19:31:16,413.2,35.676,1
2025-01-11 19:31:16,437.9,35.666,1
2025-01-11 19:31:16,488.6,35.675,1
2025-01-11 19:31:16,537.8,35.621,1
2025-01-11 19:31:16,587.7,35.648,1
2025-01-11 19:31:16,662.5,35.611,1
2025-01-11 19:31:16,737.7,35.569,1
2025-01-11 19:31:16,762.8,35.551,1
2025-01-11 19:31:16,837.7,35.532,1
2025-01-11 19:31:16,862.6,35.523,1
2025-01-11 19:31:16,937.7,35.472,1
2025-01-11 19:31:16,963,35.45,1
2025-01-11 19:31:16,1012.6,35.414,1
2025-01-11 19:31:16,1062.7,35.376,1
2025-01-11 19:31:16,1113.2,35.337,1
2025-01-11 19:31:16,1162.6,35.306,1
2025-01-11 19:31:16,1212.9,35.269,1
2025-01-11 19:31:16,1262.8,35.236,1
2025-01-11 19:31:16,1337.9,35.182,1
2025-01-11 19:31:16,1388,35.156,1
2025-01-11 19:31:16,1462.9,35.114,1
2025-01-11 19:31:16,1487.8,35.097,1
2025-01-11 19:31:16,1562.6,35.051,1
2025-01-11 19:31:16,1587.9,35.032,1
2025-01-11 19:31:16,1637.9,35.004,1
2025-01-11 19:31:16,1712.8,34.964,1
2025-01-11 19:31:16,1737.8,34.952,1
2025-01-11 19:31:16,1788.2,34.928,1
2025-01-11 19:31:16,1837.7,34.911,1
2025-01-11 19:31:16,1887.7,34.889,1
2025-01-11 19:31:16,1987.8,34.854,1
2025-01-11 19:31:16,2009.3,34.85,1
2025-01-21 19:35:25,0.3,35.76,1
2025-01-21 19:35:25,1.8,35.755,1
2025-01-21 19:35:25,2.9,35.755,1
2025-01-21 19:35:25,4.9,35.755,1
2025-01-21 19:35:25,6.8,35.755,1
2025-01-21 19:35:25,9.1,35.755,1
2025-01-21 19:35:25,15.1,35.766,1
2025-01-21 19:35:25,45.4,35.969,1
2025-01-21 19:35:25,64.9,36.153,1
2025-01-21 19:35:25,85.1,36.071,1
2025-01-21 19:35:25,105.6,35.492,1
2025-01-21 19:35:25,125.3,35.752,1
2025-01-21 19:35:25,145.1,35.478,1
2025-01-21 19:35:25,165.7,35.37,1
2025-01-21 19:35:25,185.5,35.386,1
2025-01-21 19:35:25,237.6,35.807,1
2025-01-21 19:35:25,262.9,35.706,1
2025-01-21 19:35:25,337.5,35.617,1
2025-01-21 19:35:25,388.4,35.59,1
2025-01-21 19:35:25,437.6,35.661,1
2025-01-21 19:35:25,488.2,35.703,1
2025-01-21 19:35:25,538.1,35.65,1
2025-01-21 19:35:25,587.8,35.642,1
2025-01-21 19:35:25,637.9,35.62,1
2025-01-21 19:35:25,687.7,35.593,1
2025-01-21 19:35:25,738,35.56,1
2025-01-21 19:35:25,787.7,35.541,1
2025-01-21 19:35:25,863,35.492,1
2025-01-21 19:35:25,912.8,35.45,1
2025-01-21 19:35:25,962.9,35.419,1
2025-01-21 19:35:25,1037.6,35.35,1
2025-01-21 19:35:25,1062.8,35.331,1
2025-01-21 19:35:25,1113.1,35.301,1
2025-01-21 19:35:25,1188,35.249,1
2025-01-21 19:35:25,1238.6,35.208,1
2025-01-21 19:35:25,1288,35.169,1
2025-01-21 19:35:25,1337.6,35.142,1
2025-01-21 19:35:25,1388.2,35.114,1
2025-01-21 19:35:25,1413.4,35.102,1
2025-01-21 19:35:25,1512.9,35.047,1
2025-01-21 19:35:25,1538.4,35.029,1
2025-01-21 19:35:25,1587.7,35.008,1
2025-01-21 19:35:25,1637.7,34.981,1
2025-01-21 19:35:25,1712.9,34.944,1
2025-01-21 19:35:25,1762.7,34.92,1
2025-01-21 19:35:25,1787.8,34.907,1
2025-01-21 19:35:25,1862.7,34.88,1
2025-01-21 19:35:25,1912.6,34.864,1
2025-01-21 19:35:25,1962.9,34.852,1
2025-01-21 19:35:25,2011.3,34.846,1
2025-01-31 19:31:25,0.2,35.7,1
2025-01-31 19:31:25,2.1,35.694,1
2025-01-31 19:31:25,3,35.691,1
2025-01-31 19:31:25,4.8,35.699,1
2025-01-31 19:31:25,6.6,35.697,1
2025-01-31 19:31:25,8.5,35.699,1
2025-01-31 19:31:25,25.3,35.691,1
2025-01-31 19:31:25,35.7,35.73,1
2025-01-31 19:31:25,65.4,36.382,1
2025-01-31 19:31:25,75.4,36.558,1
2025-01-31 19:31:25,115.7,35.511,1
2025-01-31 19:31:25,135.5,35.627,1
2025-01-31 19:31:25,155,35.377,1
2025-01-31 19:31:25,165.2,35.374,1
2025-01-31 19:31:25,185.3,35.846,1
2025-01-31 19:31:25,238.5,35.739,1
2025-01-31 19:31:25,288.1,35.785,1
2025-01-31 19:31:25,313,35.669,1
2025-01-31 19:31:25,387.8,35.639,1
2025-01-31 19:31:25,438.1,35.7,1
2025-01-31 19:31:25,487.7,35.648,1
2025-01-31 19:31:25,537.8,35.654,1
2025-01-31 19:31:25,588.1,35.633,1
2025-01-31 19:31:25,637.9,35.608,1
2025-01-31 19:31:25,687.8,35.577,1
2025-01-31 19:31:25,762.8,35.548,1
2025-01-31 19:31:25,813.2,35.519,1
2025-01-31 19:31:25,838.4,35.502,1
2025-01-31 19:31:25,912.9,35.441,1
2025-01-31 19:31:25,987.5,35.365,1
2025-01-31 19:31:25,1038,35.331,1
2025-01-31 19:31:25,1063.2,35.309,1
2025-01-31 19:31:25,1137.8,35.252,1
2025-01-31 19:31:25,1188.2,35.215,1
2025-01-31 19:31:25,1214,35.197,1
2025-01-31 19:31:25,1262.9,35.172,1
2025-01-31 19:31:25,1338.3,35.123,1
2025-01-31 19:31:25,1387.7,35.1,1
2025-01-31 19:31:25,1437.9,35.075,1
2025-01-31 19:31:25,1463,35.063,1
2025-01-31 19:31:25,1538,35.01,1
2025-01-31 19:31:25,1588,34.987,1
2025-01-31 19:31:25,1662.8,34.953,1
2025-01-31 19:31:25,1713.2,34.925,1
2025-01-31 19:31:25,1762.8,34.904,1
2025-01-31 19:31:25,1787.6,34.894,1
2025-01-31 19:31:25,1837.8,34.877,1
2025-01-31 19:31:25,1912.4,34.856,1
2025-01-31 19:31:25,1988,34.84,1
2025-01-31 19:31:25,2007.5,34.837,1
2025-02-10 19:35:54,0.3,36.215,1
2025-02-10 19:35:54,2.1,36.208,1
2025-02-10 19:35:54,3.8,36.209,1
2025-02-10 19:35:54,4.7,36.212,1
2025-02-10 19:35:54,6.6,36.206,1
2025-02-10 19:35:54,8.7,36.217,1
2025-02-10 19:35:54,25.1,36.246,1
2025-02-10 19:35:54,35.2,36.249,1
2025-02-10 19:35:54,55,35.867,1
2025-02-10 19:35:54,85.8,35.929,1
2025-02-10 19:35:54,105.4,35.452,1
2025-02-10 19:35:54,125.3,35.458,1
2025-02-10 19:35:54,145.5,35.416,1
2025-02-10 19:35:54,175.3,35.383,1
2025-02-10 19:35:54,195.5,35.773,1
2025-02-10 19:35:54,212.8,35.785,1
2025-02-10 19:35:54,262.8,35.708,1
2025-02-10 19:35:54,337.8,35.62,1
2025-02-10 19:35:54,387.7,35.608,1
2025-02-10 19:35:54,437.9,35.672,1
2025-02-10 19:35:54,462.9,35.651,1
2025-02-10 19:35:54,563,35.626,1
2025-02-10 19:35:54,587.6,35.603,1
2025-02-10 19:35:54,637.7,35.589,1
2025-02-10 19:35:54,712.5,35.553,1
2025-02-10 19:35:54,763.1,35.536,1
2025-02-10 19:35:54,812.8,35.511,1
2025-02-10 19:35:54,838.4,35.495,1
2025-02-10 19:35:54,888.1,35.461,1
2025-02-10 19:35:54,962.8,35.413,1
2025-02-10 19:35:54,1038,35.352,1
2025-02-10 19:35:54,1062.9,35.331,1
2025-02-10 19:35:54,1112.5,35.281,1
2025-02-10 19:35:54,1163.1,35.236,1
2025-02-10 19:35:54,1212.8,35.203,1
2025-02-10 19:35:54,1263.1,35.176,1
2025-02-10 19:35:54,1313,35.145,1
2025-02-10 19:35:54,1363.3,35.117,1
2025-02-10 19:35:54,1412.6,35.083,1
2025-02-10 19:35:54,1462.6,35.05,1
2025-02-10 19:35:54,1562.7,34.995,1
2025-02-10 19:35:54,1587.5,34.983,1
2025-02-10 19:35:54,1638,34.962,1
2025-02-10 19:35:54,1713.2,34.922,1
2025-02-10 19:35:54,1762.6,34.9,1
2025-02-10 19:35:54,1787.6,34.892,1
2025-02-10 19:35:54,1837.5,34.877,1
2025-02-10 19:35:54,1912.8,34.857,1
2025-02-10 19:35:54,1988.3,34.84,1
2025-02-10 19:35:54,2007.6,34.837,1
2025-02-20 19:38:55,0.3,35.949,1
2025-02-20 19:38:55,2.2,35.953,1
2025-02-20 19:38:55,3.7,35.958,1
2025-02-20 19:38:55,4.9,35.95,1
2025-02-20 19:38:55,7.1,35.95,1
2025-02-20 19:38:55,10,35.956,1
2025-02-20 19:38:55,25.1,36.342,1
2025-02-20 19:38:55,35,36.45,1
2025-02-20 19:38:55,65.4,36.502,1
2025-02-20 19:38:55,85.1,36.13,1
2025-02-20 19:38:55,95.6,35.941,1
2025-02-20 19:38:55,125.1,35.699,1
2025-02-20 19:38:55,154.9,35.359,1
2025-02-20 19:38:55,175.6,35.501,1
2025-02-20 19:38:55,195.6,35.487,1
2025-02-20 19:38:55,238.3,35.688,1
2025-02-20 19:38:55,288.3,35.801,1
2025-02-20 19:38:55,312.7,35.745,1
2025-02-20 19:38:55,362.8,35.748,1
2025-02-20 19:38:55,413,35.642,1
2025-02-20 19:38:55,462.9,35.648,1
2025-02-20 19:38:55,563.1,35.696,1
2025-02-20 19:38:55,612.8,35.663,1
2025-02-20 19:38:55,663.1,35.621,1
2025-02-20 19:38:55,688,35.584,1
2025-02-20 19:38:55,737.6,35.545,1
2025-02-20 19:38:55,787.9,35.536,1
2025-02-20 19:38:55,837.9,35.51,1
2025-02-20 19:38:55,912.9,35.458,1
2025-02-20 19:38:55,988.3,35.41,1
2025-02-20 19:38:55,1013.3,35.392,1
2025-02-20 19:38:55,1063.2,35.342,1
2025-02-20 19:38:55,1137.9,35.275,1
2025-02-20 19:38:55,1163.1,35.255,1
2025-02-20 19:38:55,1212.7,35.217,1
2025-02-20 19:38:55,1262.6,35.184,1
2025-02-20 19:38:55,1313.3,35.158,1
2025-02-20 19:38:55,1388.1,35.112,1
2025-02-20 19:38:55,1437.8,35.087,1
2025-02-20 19:38:55,1487.9,35.053,1
2025-02-20 19:38:55,1562.6,35.008,1
2025-02-20 19:38:55,1587.8,34.995,1
2025-02-20 19:38:55,1662.6,34.944,1
2025-02-20 19:38:55,1713,34.923,1
2025-02-20 19:38:55,1737.8,34.911,1
2025-02-20 19:38:55,1787.8,34.889,1
2025-02-20 19:38:55,1863.4,34.865,1
2025-02-20 19:38:55,1913,34.855,1
2025-02-20 19:38:55,1987.7,34.837,1
2025-02-20 19:38:55,2010.3,34.834,1
2025-03-02 19:40:55,0.2,35.472,1
2025-03-02 19:40:55,0.9,35.459,1
2025-03-02 19:40:55,2.8,35.453,1
2025-03-02 19:40:55,6,35.455,1
2025-03-02 19:40:55,6.8,35.453,1
2025-03-02 19:40:55,10.2,35.453,1
2025-03-02 19:40:55,16,35.459,1
2025-03-02 19:40:55,35.4,36.276,1
2025-03-02 19:40:55,55.5,36.477,1
2025-03-02 19:40:55,85.3,36.194,1
2025-03-02 19:40:55,105.4,36.123,1
2025-03-02 19:40:55,125,35.559,1
2025-03-02 19:40:55,145.5,35.367,1
2025-03-02 19:40:55,165,35.806,1
2025-03-02 19:40:55,195.4,35.586,1
2025-03-02 19:40:55,237.4,35.712,1
2025-03-02 19:40:55,262.7,35.779,1
2025-03-02 19:40:55,337.8,35.639,1
2025-03-02 19:40:55,387.7,35.691,1
2025-03-02 19:40:55,438.1,35.7,1
2025-03-02 19:40:55,488.1,35.645,1
2025-03-02 19:40:55,512.7,35.645,1
2025-03-02 19:40:55,587.8,35.62,1
2025-03-02 19:40:55,612.9,35.599,1
2025-03-02 19:40:55,662.9,35.612,1
2025-03-02 19:40:55,762.9,35.547,1
2025-03-02 19:40:55,812.8,35.52,1
2025-03-02 19:40:55,838,35.502,1
2025-03-02 19:40:55,887.9,35.461,1
2025-03-02 19:40:55,962.8,35.413,1
2025-03-02 19:40:55,988,35.401,1
2025-03-02 19:40:55,1037.9,35.352,1
2025-03-02 19:40:55,1088,35.318,1
2025-03-02 19:40:55,1137.8,35.264,1
2025-03-02 19:40:55,1188,35.222,1
2025-03-02 19:40:55,1263,35.176,1
2025-03-02 19:40:55,1313,35.147,1
2025-03-02 19:40:55,1362.8,35.127,1
2025-03-02 19:40:55,1412.8,35.099,1
2025-03-02 19:40:55,1462.6,35.062,1
2025-03-02 19:40:55,1537.9,35.017,1
2025-03-02 19:40:55,1588.5,34.989,1
2025-03-02 19:40:55,1612.7,34.974,1
2025-03-02 19:40:55,1662.7,34.94,1
2025-03-02 19:40:55,1713.4,34.913,1
2025-03-02 19:40:55,1788.1,34.888,1
2025-03-02 19:40:55,1837.8,34.867,1
2025-03-02 19:40:55,1887.6,34.854,1
2025-03-02 19:40:55,1962.7,34.837,1
2025-03-02 19:40:55,1983.5,34.833,1
2025-03-12 19:46:13,0.4,35.687,1
2025-03-12 19:46:13,1.9,35.603,1
2025-03-12 19:46:13,3.9,35.809,1
2025-03-12 19:46:13,5.6,35.779,1
2025-03-12 19:46:13,6.9,35.837,1
2025-03-12 19:46:13,9,35.901,1
2025-03-12 19:46:13,25.5,36.188,1
2025-03-12 19:46:13,45.6,36.09,1
2025-03-12 19:46:13,65.6,36.23,1
2025-03-12 19:46:13,75.6,36.147,1
2025-03-12 19:46:13,95.2,35.743,1
2025-03-12 19:46:13,135.4,35.48,1
2025-03-12 19:46:13,155.5,35.501,1
2025-03-12 19:46:13,165.4,35.599,1
2025-03-12 19:46:13,195.6,35.618,1
2025-03-12 19:46:13,212.1,35.745,1
2025-03-12 19:46:13,262.6,35.758,1
2025-03-12 19:46:13,312.7,35.663,1
2025-03-12 19:46:13,362.4,35.69,1
2025-03-12 19:46:13,413,35.69,1
2025-03-12 19:46:13,512.7,35.669,1
2025-03-12 19:46:13,563.1,35.627,1
2025-03-12 19:46:13,587.7,35.639,1
2025-03-12 19:46:13,638.8,35.6,1
2025-03-12 19:46:13,712.7,35.575,1
2025-03-12 19:46:13,762.8,35.547,1
2025-03-12 19:46:13,812.8,35.526,1
2025-03-12 19:46:13,837.7,35.516,1
2025-03-12 19:46:13,912.6,35.469,1
2025-03-12 19:46:13,987.9,35.407,1
2025-03-12 19:46:13,1037.5,35.356,1
2025-03-12 19:46:13,1087.9,35.315,1
2025-03-12 19:46:13,1112.8,35.292,1
2025-03-12 19:46:13,1188,35.231,1
2025-03-12 19:46:13,1237.6,35.196,1
2025-03-12 19:46:13,1288.2,35.175,1
2025-03-12 19:46:13,1313.1,35.163,1
2025-03-12 19:46:13,1362.8,35.121,1
2025-03-12 19:46:13,1437.8,35.075,1
2025-03-12 19:46:13,1513,35.032,1
2025-03-12 19:46:13,1562.9,35.007,1
2025-03-12 19:46:13,1612.6,34.974,1
2025-03-12 19:46:13,1637.6,34.959,1
2025-03-12 19:46:13,1712.7,34.923,1
2025-03-12 19:46:13,1763.1,34.904,1
2025-03-12 19:46:13,1813.3,34.883,1
2025-03-12 19:46:13,1837.9,34.876,1
2025-03-12 19:46:13,1912.7,34.852,1
2025-03-12 19:46:13,1963.1,34.837,1
2025-03-12 19:46:13,2010.5,34.83,1
2025-03-22 19:42:30,0.4,36.105,1
2025-03-22 19:42:30,1.9,36.099,1
2025-03-22 19:42:30,3.9,36.105,1
2025-03-22 19:42:30,5.1,36.105,1
2025-03-22 19:42:30,8.1,36.105,1
2025-03-22 19:42:30,9.9,36.092,1
2025-03-22 19:42:30,25.2,36.105,1
2025-03-22 19:42:30,45.5,36.212,1
2025-03-22 19:42:30,65.7,36.069,1
2025-03-22 19:42:30,95.5,35.673,1
2025-03-22 19:42:30,105.4,35.593,1
2025-03-22 19:42:30,125.5,35.654,1
2025-03-22 19:42:30,145.2,35.444,1
2025-03-22 19:42:30,165,35.49,1
2025-03-22 19:42:30,195,35.688,1
2025-03-22 19:42:30,212.5,35.77,1
2025-03-22 19:42:30,312.3,35.688,1
2025-03-22 19:42:30,363,35.703,1
2025-03-22 19:42:30,388.2,35.658,1
2025-03-22 19:42:30,437.6,35.666,1
2025-03-22 19:42:30,487.4,35.633,1
2025-03-22 19:42:30,563.2,35.66,1
2025-03-22 19:42:30,588,35.651,1
2025-03-22 19:42:30,637.8,35.606,1
2025-03-22 19:42:30,712.6,35.553,1
2025-03-22 19:42:30,763,35.538,1
2025-03-22 19:42:30,812.9,35.511,1
2025-03-22 19:42:30,862.9,35.471,1
2025-03-22 19:42:30,938,35.422,1
2025-03-22 19:42:30,988,35.37,1
2025-03-22 19:42:30,1037.8,35.337,1
2025-03-22 19:42:30,1087.9,35.297,1
2025-03-22 19:42:30,1162.6,35.234,1
2025-03-22 19:42:30,1212.7,35.197,1
2025-03-22 19:42:30,1263,35.169,1
2025-03-22 19:42:30,1312.7,35.129,1
2025-03-22 19:42:30,1338,35.117,1
2025-03-22 19:42:30,1413.1,35.077,1
2025-03-22 19:42:30,1462.7,35.044,1
2025-03-22 19:42:30,1487.7,35.028,1
2025-03-22 19:42:30,1537.9,34.995,1
2025-03-22 19:42:30,1637.9,34.907,1
2025-03-22 19:42:30,1662.8,34.897,1
2025-03-22 19:42:30,1737.9,34.879,1
2025-03-22 19:42:30,1763.1,34.873,1
2025-03-22 19:42:30,1837.9,34.862,1
2025-03-22 19:42:30,1862.7,34.855,1
2025-03-22 19:42:30,1913.2,34.846,1
2025-03-22 19:42:30,1987.9,34.84,1
2025-03-22 19:42:30,2025.9,34.834,1
2024-09-13 19:38:27,0.1,36.511,1
2024-09-13 19:38:27,2.1,36.507,1
2024-09-13 19:38:27,3,36.505,1
2024-09-13 19:38:27,4.8,36.512,1
2024-09-13 19:38:27,7.7,36.511,1
2024-09-13 19:38:27,9.7,36.513,1
2024-09-13 19:38:27,25.6,36.507,1
2024-09-13 19:38:27,35.9,36.51,1
2024-09-13 19:38:27,65,36.431,1
2024-09-13 19:38:27,75.1,36.289,1
2024-09-13 19:38:27,95.1,36.094,1
2024-09-13 19:38:27,135.4,35.947,1
2024-09-13 19:38:27,155.6,36.05,1
2024-09-13 19:38:27,175.3,36.023,1
2024-09-13 19:38:27,185.3,36.086,1
2024-09-13 19:38:27,237.7,35.843,1
2024-09-13 19:38:27,262.8,35.782,1
2024-09-13 19:38:27,312.9,35.822,1
2024-09-13 19:38:27,362.9,35.788,1
2024-09-13 19:38:27,438.3,35.648,1
2024-09-13 19:38:27,513.2,35.684,1
2024-09-13 19:38:27,562.9,35.657,1
2024-09-13 19:38:27,612.9,35.65,1
2024-09-13 19:38:27,662.6,35.608,1
2024-09-13 19:38:27,712.9,35.584,1
2024-09-13 19:38:27,763.1,35.547,1
2024-09-13 19:38:27,813.4,35.501,1
2024-09-13 19:38:27,837.9,35.496,1
2024-09-13 19:38:27,913,35.429,1
2024-09-13 19:38:27,938,35.41,1
2024-09-13 19:38:27,1012.7,35.364,1
2024-09-13 19:38:27,1063.1,35.315,1
2024-09-13 19:38:27,1112.8,35.276,1
2024-09-13 19:38:27,1162.6,35.252,1
2024-09-13 19:38:27,1212.9,35.218,1
2024-09-13 19:38:27,1287.9,35.157,1
2024-09-13 19:38:27,1337.6,35.136,1
2024-09-13 19:38:27,1387.9,35.106,1
2024-09-13 19:38:27,1437.6,35.081,1
2024-09-13 19:38:27,1513,35.042,1
2024-09-13 19:38:27,1562.9,35.013,1
2024-09-13 19:38:27,1612.9,34.99,1
2024-09-13 19:38:27,1662.8,34.959,1
2024-09-13 19:38:27,1687.7,34.946,1
2024-09-13 19:38:27,1762.8,34.908,1
2024-09-13 19:38:27,1812.8,34.889,1
2024-09-13 19:38:27,1862.7,34.873,1
2024-09-13 19:38:27,1912.9,34.859,1
2024-09-13 19:38:27,1962.9,34.847,1
2024-09-13 19:38:27,2001.2,34.837,1
2025-04-01 19:42:26,0.2,36.062,1
2025-04-01 19:42:26,2.1,36.065,1
2025-04-01 19:42:26,2.7,36.063,1
2025-04-01 19:42:26,5.1,36.062,1
2025-04-01 19:42:26,6.9,36.062,1
2025-04-01 19:42:26,8.7,36.062,1
2025-04-01 19:42:26,25.4,36.099,1
2025-04-01 19:42:26,35.4,36.291,1
2025-04-01 19:42:26,55.5,36.282,1
2025-04-01 19:42:26,75.7,35.962,1
2025-04-01 19:42:26,95.2,36.215,1
2025-04-01 19:42:26,125.3,35.903,1
2025-04-01 19:42:26,145.3,35.554,1
2025-04-01 19:42:26,175.3,35.562,1
2025-04-01 19:42:26,195.5,35.702,1
2025-04-01 19:42:26,238.4,35.638,1
2025-04-01 19:42:26,288,35.681,1
2025-04-01 19:42:26,338.1,35.615,1
2025-04-01 19:42:26,387.7,35.709,1
2025-04-01 19:42:26,437.6,35.703,1
2025-04-01 19:42:26,488,35.669,1
2025-04-01 19:42:26,513.4,35.673,1
2025-04-01 19:42:26,563.1,35.647,1
2025-04-01 19:42:26,612.9,35.63,1
2025-04-01 19:42:26,662.8,35.605,1
2025-04-01 19:42:26,762.9,35.536,1
2025-04-01 19:42:26,812.6,35.528,1
2025-04-01 19:42:26,837.4,35.514,1
2025-04-01 19:42:26,888,35.481,1
2025-04-01 19:42:26,962.6,35.422,1
2025-04-01 19:42:26,988,35.397,1
2025-04-01 19:42:26,1038.1,35.355,1
2025-04-01 19:42:26,1087.9,35.303,1
2025-04-01 19:42:26,1163,35.248,1
2025-04-01 19:42:26,1212.5,35.206,1
2025-04-01 19:42:26,1262.5,35.163,1
2025-04-01 19:42:26,1287.5,35.156,1
2025-04-01 19:42:26,1363,35.115,1
2025-04-01 19:42:26,1437.8,35.072,1
2025-04-01 19:42:26,1462.7,35.056,1
2025-04-01 19:42:26,1512.9,35.019,1
2025-04-01 19:42:26,1562.8,34.971,1
2025-04-01 19:42:26,1638,34.923,1
2025-04-01 19:42:26,1663,34.91,1
2025-04-01 19:42:26,1738.1,34.886,1
2025-04-01 19:42:26,1787.5,34.874,1
2025-04-01 19:42:26,1812.7,34.87,1
2025-04-01 19:42:26,1888.6,34.853,1
2025-04-01 19:42:26,1913,34.848,1
2025-04-01 19:42:26,1981.7,34.837,1
2025-05-11 19:37:55,0.2,35.578,1
2025-05-11 19:37:55,2.1,35.481,1
2025-05-11 19:37:55,4,35.745,1
2025-05-11 19:37:55,4.9,35.844,1
2025-05-11 19:37:55,6.7,35.894,1
2025-05-11 19:37:55,9.8,35.894,1
2025-05-11 19:37:55,15.3,35.922,1
2025-05-11 19:37:55,35.2,36.473,1
2025-05-11 19:37:55,75.4,36.541,1
2025-05-11 19:37:55,95.5,36.291,1
2025-05-11 19:37:55,105.5,36.136,1
